"Notes"	"County"	"County Code"	"Month"	"Month Code"	Births
	"Lee County, AL"	"01081"	"March"	"3"	142
	"Lee County, AL"	"01081"	"April"	"4"	149
	"Lee County, AL"	"01081"	"May"	"5"	177
	"Lee County, AL"	"01081"	"June"	"6"	157
	"Lee County, AL"	"01081"	"July"	"7"	162
	"Lee County, AL"	"01081"	"August"	"8"	164
	"Lee County, AL"	"01081"	"September"	"9"	129
	"Lee County, AL"	"01081"	"October"	"10"	167
	"Lee County, AL"	"01081"	"November"	"11"	134
	"Lee County, AL"	"01081"	"December"	"12"	164
"Total"	"Lee County, AL"	"01081"			1858
	"Madison County, AL"	"01089"	"January"	"1"	331
	"Madison County, AL"	"01089"	"February"	"2"	320
	"Madison County, AL"	"01089"	"March"	"3"	322
	"Madison County, AL"	"01089"	"April"	"4"	341
	"Madison County, AL"	"01089"	"May"	"5"	339
	"Madison County, AL"	"01089"	"June"	"6"	335
	"Madison County, AL"	"01089"	"July"	"7"	345
	"Madison County, AL"	"01089"	"August"	"8"	395
	"Madison County, AL"	"01089"	"September"	"9"	351
	"Madison County, AL"	"01089"	"October"	"10"	359
	"Madison County, AL"	"01089"	"November"	"11"	303
	"Madison County, AL"	"01089"	"December"	"12"	365
"Total"	"Madison County, AL"	"01089"			4106
	"Mobile County, AL"	"01097"	"January"	"1"	469
	"Mobile County, AL"	"01097"	"February"	"2"	395
	"Mobile County, AL"	"01097"	"March"	"3"	429
	"Mobile County, AL"	"01097"	"April"	"4"	428
	"Mobile County, AL"	"01097"	"May"	"5"	408
	"Mobile County, AL"	"01097"	"June"	"6"	456
	"Mobile County, AL"	"01097"	"July"	"7"	498
	"Mobile County, AL"	"01097"	"August"	"8"	552
	"Mobile County, AL"	"01097"	"September"	"9"	484
	"Mobile County, AL"	"01097"	"October"	"10"	455
	"Mobile County, AL"	"01097"	"November"	"11"	488
	"Mobile County, AL"	"01097"	"December"	"12"	516
"Total"	"Mobile County, AL"	"01097"			5578
	"Montgomery County, AL"	"01101"	"January"	"1"	247
	"Montgomery County, AL"	"01101"	"February"	"2"	240
	"Montgomery County, AL"	"01101"	"March"	"3"	257
	"Montgomery County, AL"	"01101"	"April"	"4"	249
	"Montgomery County, AL"	"01101"	"May"	"5"	234
	"Montgomery County, AL"	"01101"	"June"	"6"	255
	"Montgomery County, AL"	"01101"	"July"	"7"	319
	"Montgomery County, AL"	"01101"	"August"	"8"	271
	"Montgomery County, AL"	"01101"	"September"	"9"	279
	"Montgomery County, AL"	"01101"	"October"	"10"	264
	"Montgomery County, AL"	"01101"	"November"	"11"	263
	"Montgomery County, AL"	"01101"	"December"	"12"	288
"Total"	"Montgomery County, AL"	"01101"			3166
	"Morgan County, AL"	"01103"	"January"	"1"	120
	"Morgan County, AL"	"01103"	"February"	"2"	114
	"Morgan County, AL"	"01103"	"March"	"3"	111
	"Morgan County, AL"	"01103"	"April"	"4"	106
	"Morgan County, AL"	"01103"	"May"	"5"	116
	"Morgan County, AL"	"01103"	"June"	"6"	101
	"Morgan County, AL"	"01103"	"July"	"7"	138
	"Morgan County, AL"	"01103"	"August"	"8"	132
	"Morgan County, AL"	"01103"	"September"	"9"	118
	"Morgan County, AL"	"01103"	"October"	"10"	110
	"Morgan County, AL"	"01103"	"November"	"11"	121
	"Morgan County, AL"	"01103"	"December"	"12"	126
"Total"	"Morgan County, AL"	"01103"			1413
	"Shelby County, AL"	"01117"	"January"	"1"	174
	"Shelby County, AL"	"01117"	"February"	"2"	167
	"Shelby County, AL"	"01117"	"March"	"3"	177
	"Shelby County, AL"	"01117"	"April"	"4"	208
	"Shelby County, AL"	"01117"	"May"	"5"	218
	"Shelby County, AL"	"01117"	"June"	"6"	180
	"Shelby County, AL"	"01117"	"July"	"7"	221
	"Shelby County, AL"	"01117"	"August"	"8"	206
	"Shelby County, AL"	"01117"	"September"	"9"	182
	"Shelby County, AL"	"01117"	"October"	"10"	225
	"Shelby County, AL"	"01117"	"November"	"11"	182
	"Shelby County, AL"	"01117"	"December"	"12"	188
"Total"	"Shelby County, AL"	"01117"			2328
	"Tuscaloosa County, AL"	"01125"	"January"	"1"	199
	"Tuscaloosa County, AL"	"01125"	"February"	"2"	182
	"Tuscaloosa County, AL"	"01125"	"March"	"3"	194
	"Tuscaloosa County, AL"	"01125"	"April"	"4"	188
	"Tuscaloosa County, AL"	"01125"	"May"	"5"	188
	"Tuscaloosa County, AL"	"01125"	"June"	"6"	199
	"Tuscaloosa County, AL"	"01125"	"July"	"7"	202
	"Tuscaloosa County, AL"	"01125"	"August"	"8"	213
	"Tuscaloosa County, AL"	"01125"	"September"	"9"	215
	"Tuscaloosa County, AL"	"01125"	"October"	"10"	218
	"Tuscaloosa County, AL"	"01125"	"November"	"11"	200
	"Tuscaloosa County, AL"	"01125"	"December"	"12"	221
"Total"	"Tuscaloosa County, AL"	"01125"			2419
	"Unidentified Counties, AL"	"01999"	"January"	"1"	2055
	"Unidentified Counties, AL"	"01999"	"February"	"2"	1726
	"Unidentified Counties, AL"	"01999"	"March"	"3"	1897
	"Unidentified Counties, AL"	"01999"	"April"	"4"	1872
	"Unidentified Counties, AL"	"01999"	"May"	"5"	1970
	"Unidentified Counties, AL"	"01999"	"June"	"6"	1808
	"Unidentified Counties, AL"	"01999"	"July"	"7"	2229
	"Unidentified Counties, AL"	"01999"	"August"	"8"	2172
	"Unidentified Counties, AL"	"01999"	"September"	"9"	2034
	"Unidentified Counties, AL"	"01999"	"October"	"10"	2070
	"Unidentified Counties, AL"	"01999"	"November"	"11"	1962
	"Unidentified Counties, AL"	"01999"	"December"	"12"	2175
"Total"	"Unidentified Counties, AL"	"01999"			23970
	"Anchorage Borough, AK"	"02020"	"January"	"1"	421
	"Anchorage Borough, AK"	"02020"	"February"	"2"	316
	"Anchorage Borough, AK"	"02020"	"March"	"3"	417
	"Anchorage Borough, AK"	"02020"	"April"	"4"	353
	"Anchorage Borough, AK"	"02020"	"May"	"5"	390
	"Anchorage Borough, AK"	"02020"	"June"	"6"	437
	"Anchorage Borough, AK"	"02020"	"July"	"7"	400
	"Anchorage Borough, AK"	"02020"	"August"	"8"	452
	"Anchorage Borough, AK"	"02020"	"September"	"9"	415
	"Anchorage Borough, AK"	"02020"	"October"	"10"	415
	"Anchorage Borough, AK"	"02020"	"November"	"11"	382
	"Anchorage Borough, AK"	"02020"	"December"	"12"	380
"Total"	"Anchorage Borough, AK"	"02020"			4778
	"Unidentified Counties, AK"	"02999"	"January"	"1"	553
	"Unidentified Counties, AK"	"02999"	"February"	"2"	520
	"Unidentified Counties, AK"	"02999"	"March"	"3"	566
	"Unidentified Counties, AK"	"02999"	"April"	"4"	564
	"Unidentified Counties, AK"	"02999"	"May"	"5"	555
	"Unidentified Counties, AK"	"02999"	"June"	"6"	545
	"Unidentified Counties, AK"	"02999"	"July"	"7"	561
	"Unidentified Counties, AK"	"02999"	"August"	"8"	589
	"Unidentified Counties, AK"	"02999"	"September"	"9"	550
	"Unidentified Counties, AK"	"02999"	"October"	"10"	560
	"Unidentified Counties, AK"	"02999"	"November"	"11"	557
	"Unidentified Counties, AK"	"02999"	"December"	"12"	548
"Total"	"Unidentified Counties, AK"	"02999"			6668
	"Cochise County, AZ"	"04003"	"January"	"1"	132
	"Cochise County, AZ"	"04003"	"February"	"2"	125
	"Cochise County, AZ"	"04003"	"March"	"3"	147
	"Cochise County, AZ"	"04003"	"April"	"4"	126
	"Cochise County, AZ"	"04003"	"May"	"5"	98
	"Cochise County, AZ"	"04003"	"June"	"6"	116
	"Cochise County, AZ"	"04003"	"July"	"7"	158
	"Cochise County, AZ"	"04003"	"August"	"8"	153
	"Cochise County, AZ"	"04003"	"September"	"9"	148
	"Cochise County, AZ"	"04003"	"October"	"10"	138
	"Cochise County, AZ"	"04003"	"November"	"11"	126
	"Cochise County, AZ"	"04003"	"December"	"12"	151
"Total"	"Cochise County, AZ"	"04003"			1618
	"Coconino County, AZ"	"04005"	"January"	"1"	133
	"Coconino County, AZ"	"04005"	"February"	"2"	134
	"Coconino County, AZ"	"04005"	"March"	"3"	132
	"Coconino County, AZ"	"04005"	"April"	"4"	149
	"Coconino County, AZ"	"04005"	"May"	"5"	132
	"Coconino County, AZ"	"04005"	"June"	"6"	130
	"Coconino County, AZ"	"04005"	"July"	"7"	143
	"Coconino County, AZ"	"04005"	"August"	"8"	122
	"Coconino County, AZ"	"04005"	"September"	"9"	140
	"Coconino County, AZ"	"04005"	"October"	"10"	153
	"Coconino County, AZ"	"04005"	"November"	"11"	123
	"Coconino County, AZ"	"04005"	"December"	"12"	156
"Total"	"Coconino County, AZ"	"04005"			1647
	"Maricopa County, AZ"	"04013"	"January"	"1"	4520
	"Maricopa County, AZ"	"04013"	"February"	"2"	4061
	"Maricopa County, AZ"	"04013"	"March"	"3"	4522
	"Maricopa County, AZ"	"04013"	"April"	"4"	4272
	"Maricopa County, AZ"	"04013"	"May"	"5"	4240
	"Maricopa County, AZ"	"04013"	"June"	"6"	4271
	"Maricopa County, AZ"	"04013"	"July"	"7"	4651
	"Maricopa County, AZ"	"04013"	"August"	"8"	4728
	"Maricopa County, AZ"	"04013"	"September"	"9"	4789
	"Maricopa County, AZ"	"04013"	"October"	"10"	4810
	"Maricopa County, AZ"	"04013"	"November"	"11"	4497
	"Maricopa County, AZ"	"04013"	"December"	"12"	4654
"Total"	"Maricopa County, AZ"	"04013"			54015
	"Mohave County, AZ"	"04015"	"January"	"1"	156
	"Mohave County, AZ"	"04015"	"February"	"2"	167
	"Mohave County, AZ"	"04015"	"March"	"3"	138
	"Mohave County, AZ"	"04015"	"April"	"4"	168
	"Mohave County, AZ"	"04015"	"May"	"5"	147
	"Mohave County, AZ"	"04015"	"June"	"6"	148
	"Mohave County, AZ"	"04015"	"July"	"7"	161
	"Mohave County, AZ"	"04015"	"August"	"8"	168
	"Mohave County, AZ"	"04015"	"September"	"9"	151
	"Mohave County, AZ"	"04015"	"October"	"10"	154
	"Mohave County, AZ"	"04015"	"November"	"11"	156
	"Mohave County, AZ"	"04015"	"December"	"12"	170
"Total"	"Mohave County, AZ"	"04015"			1884
	"Pima County, AZ"	"04019"	"January"	"1"	983
	"Pima County, AZ"	"04019"	"February"	"2"	868
	"Pima County, AZ"	"04019"	"March"	"3"	1003
	"Pima County, AZ"	"04019"	"April"	"4"	972
	"Pima County, AZ"	"04019"	"May"	"5"	984
	"Pima County, AZ"	"04019"	"June"	"6"	929
	"Pima County, AZ"	"04019"	"July"	"7"	1057
	"Pima County, AZ"	"04019"	"August"	"8"	1023
	"Pima County, AZ"	"04019"	"September"	"9"	1054
	"Pima County, AZ"	"04019"	"October"	"10"	1053
	"Pima County, AZ"	"04019"	"November"	"11"	1041
	"Pima County, AZ"	"04019"	"December"	"12"	1027
"Total"	"Pima County, AZ"	"04019"			11994
	"Pinal County, AZ"	"04021"	"January"	"1"	389
	"Pinal County, AZ"	"04021"	"February"	"2"	351
	"Pinal County, AZ"	"04021"	"March"	"3"	386
	"Pinal County, AZ"	"04021"	"April"	"4"	326
	"Pinal County, AZ"	"04021"	"May"	"5"	360
	"Pinal County, AZ"	"04021"	"June"	"6"	355
	"Pinal County, AZ"	"04021"	"July"	"7"	391
	"Pinal County, AZ"	"04021"	"August"	"8"	429
	"Pinal County, AZ"	"04021"	"September"	"9"	404
	"Pinal County, AZ"	"04021"	"October"	"10"	400
	"Pinal County, AZ"	"04021"	"November"	"11"	379
	"Pinal County, AZ"	"04021"	"December"	"12"	405
"Total"	"Pinal County, AZ"	"04021"			4575
	"Yavapai County, AZ"	"04025"	"January"	"1"	135
	"Yavapai County, AZ"	"04025"	"February"	"2"	142
	"Yavapai County, AZ"	"04025"	"March"	"3"	167
	"Yavapai County, AZ"	"04025"	"April"	"4"	130
	"Yavapai County, AZ"	"04025"	"May"	"5"	159
	"Yavapai County, AZ"	"04025"	"June"	"6"	161
	"Yavapai County, AZ"	"04025"	"July"	"7"	150
	"Yavapai County, AZ"	"04025"	"August"	"8"	151
	"Yavapai County, AZ"	"04025"	"September"	"9"	169
	"Yavapai County, AZ"	"04025"	"October"	"10"	150
	"Yavapai County, AZ"	"04025"	"November"	"11"	168
	"Yavapai County, AZ"	"04025"	"December"	"12"	144
"Total"	"Yavapai County, AZ"	"04025"			1826
	"Yuma County, AZ"	"04027"	"January"	"1"	280
	"Yuma County, AZ"	"04027"	"February"	"2"	238
	"Yuma County, AZ"	"04027"	"March"	"3"	214
	"Yuma County, AZ"	"04027"	"April"	"4"	223
	"Yuma County, AZ"	"04027"	"May"	"5"	235
	"Yuma County, AZ"	"04027"	"June"	"6"	233
	"Yuma County, AZ"	"04027"	"July"	"7"	274
	"Yuma County, AZ"	"04027"	"August"	"8"	296
	"Yuma County, AZ"	"04027"	"September"	"9"	306
	"Yuma County, AZ"	"04027"	"October"	"10"	291
	"Yuma County, AZ"	"04027"	"November"	"11"	278
	"Yuma County, AZ"	"04027"	"December"	"12"	273
"Total"	"Yuma County, AZ"	"04027"			3141
	"Unidentified Counties, AZ"	"04999"	"January"	"1"	411
	"Unidentified Counties, AZ"	"04999"	"February"	"2"	379
	"Unidentified Counties, AZ"	"04999"	"March"	"3"	425
	"Unidentified Counties, AZ"	"04999"	"April"	"4"	390
	"Unidentified Counties, AZ"	"04999"	"May"	"5"	387
	"Unidentified Counties, AZ"	"04999"	"June"	"6"	398
	"Unidentified Counties, AZ"	"04999"	"July"	"7"	415
	"Unidentified Counties, AZ"	"04999"	"August"	"8"	417
	"Unidentified Counties, AZ"	"04999"	"September"	"9"	429
	"Unidentified Counties, AZ"	"04999"	"October"	"10"	409
	"Unidentified Counties, AZ"	"04999"	"November"	"11"	409
	"Unidentified Counties, AZ"	"04999"	"December"	"12"	431
"Total"	"Unidentified Counties, AZ"	"04999"			4900
	"Benton County, AR"	"05007"	"January"	"1"	260
	"Benton County, AR"	"05007"	"February"	"2"	236
	"Benton County, AR"	"05007"	"March"	"3"	255
	"Benton County, AR"	"05007"	"April"	"4"	248
	"Benton County, AR"	"05007"	"May"	"5"	287
	"Benton County, AR"	"05007"	"June"	"6"	273
	"Benton County, AR"	"05007"	"July"	"7"	307
	"Benton County, AR"	"05007"	"August"	"8"	273
	"Benton County, AR"	"05007"	"September"	"9"	298
	"Benton County, AR"	"05007"	"October"	"10"	279
	"Benton County, AR"	"05007"	"November"	"11"	237
	"Benton County, AR"	"05007"	"December"	"12"	285
"Total"	"Benton County, AR"	"05007"			3238
	"Pulaski County, AR"	"05119"	"January"	"1"	460
	"Pulaski County, AR"	"05119"	"February"	"2"	410
	"Pulaski County, AR"	"05119"	"March"	"3"	424
	"Pulaski County, AR"	"05119"	"April"	"4"	428
	"Pulaski County, AR"	"05119"	"May"	"5"	459
	"Pulaski County, AR"	"05119"	"June"	"6"	475
	"Pulaski County, AR"	"05119"	"July"	"7"	521
	"Pulaski County, AR"	"05119"	"August"	"8"	468
	"Pulaski County, AR"	"05119"	"September"	"9"	486
	"Pulaski County, AR"	"05119"	"October"	"10"	482
	"Pulaski County, AR"	"05119"	"November"	"11"	425
	"Pulaski County, AR"	"05119"	"December"	"12"	483
"Total"	"Pulaski County, AR"	"05119"			5521
	"Sebastian County, AR"	"05131"	"January"	"1"	144
	"Sebastian County, AR"	"05131"	"February"	"2"	110
	"Sebastian County, AR"	"05131"	"March"	"3"	138
	"Sebastian County, AR"	"05131"	"April"	"4"	125
	"Sebastian County, AR"	"05131"	"May"	"5"	118
	"Sebastian County, AR"	"05131"	"June"	"6"	137
	"Sebastian County, AR"	"05131"	"July"	"7"	162
	"Sebastian County, AR"	"05131"	"August"	"8"	143
	"Sebastian County, AR"	"05131"	"September"	"9"	129
	"Sebastian County, AR"	"05131"	"October"	"10"	156
	"Sebastian County, AR"	"05131"	"November"	"11"	113
	"Sebastian County, AR"	"05131"	"December"	"12"	152
"Total"	"Sebastian County, AR"	"05131"			1627
	"Washington County, AR"	"05143"	"January"	"1"	257
	"Washington County, AR"	"05143"	"February"	"2"	262
	"Washington County, AR"	"05143"	"March"	"3"	242
	"Washington County, AR"	"05143"	"April"	"4"	273
	"Washington County, AR"	"05143"	"May"	"5"	263
	"Washington County, AR"	"05143"	"June"	"6"	255
	"Washington County, AR"	"05143"	"July"	"7"	293
	"Washington County, AR"	"05143"	"August"	"8"	304
	"Washington County, AR"	"05143"	"September"	"9"	273
	"Washington County, AR"	"05143"	"October"	"10"	304
	"Washington County, AR"	"05143"	"November"	"11"	258
	"Washington County, AR"	"05143"	"December"	"12"	275
"Total"	"Washington County, AR"	"05143"			3259
	"Unidentified Counties, AR"	"05999"	"January"	"1"	2067
	"Unidentified Counties, AR"	"05999"	"February"	"2"	1856
	"Unidentified Counties, AR"	"05999"	"March"	"3"	1924
	"Unidentified Counties, AR"	"05999"	"April"	"4"	1897
	"Unidentified Counties, AR"	"05999"	"May"	"5"	1971
	"Unidentified Counties, AR"	"05999"	"June"	"6"	1810
	"Unidentified Counties, AR"	"05999"	"July"	"7"	2085
	"Unidentified Counties, AR"	"05999"	"August"	"8"	2287
	"Unidentified Counties, AR"	"05999"	"September"	"9"	2103
	"Unidentified Counties, AR"	"05999"	"October"	"10"	2026
	"Unidentified Counties, AR"	"05999"	"November"	"11"	1959
	"Unidentified Counties, AR"	"05999"	"December"	"12"	2202
"Total"	"Unidentified Counties, AR"	"05999"			24187
	"Alameda County, CA"	"06001"	"January"	"1"	1603
	"Alameda County, CA"	"06001"	"February"	"2"	1427
	"Alameda County, CA"	"06001"	"March"	"3"	1598
	"Alameda County, CA"	"06001"	"April"	"4"	1450
	"Alameda County, CA"	"06001"	"May"	"5"	1655
	"Alameda County, CA"	"06001"	"June"	"6"	1593
	"Alameda County, CA"	"06001"	"July"	"7"	1654
	"Alameda County, CA"	"06001"	"August"	"8"	1667
	"Alameda County, CA"	"06001"	"September"	"9"	1638
	"Alameda County, CA"	"06001"	"October"	"10"	1710
	"Alameda County, CA"	"06001"	"November"	"11"	1628
	"Alameda County, CA"	"06001"	"December"	"12"	1634
"Total"	"Alameda County, CA"	"06001"			19257
	"Butte County, CA"	"06007"	"January"	"1"	175
	"Butte County, CA"	"06007"	"February"	"2"	147
	"Butte County, CA"	"06007"	"March"	"3"	202
	"Butte County, CA"	"06007"	"April"	"4"	187
	"Butte County, CA"	"06007"	"May"	"5"	183
	"Butte County, CA"	"06007"	"June"	"6"	204
	"Butte County, CA"	"06007"	"July"	"7"	194
	"Butte County, CA"	"06007"	"August"	"8"	227
	"Butte County, CA"	"06007"	"September"	"9"	242
	"Butte County, CA"	"06007"	"October"	"10"	230
	"Butte County, CA"	"06007"	"November"	"11"	202
	"Butte County, CA"	"06007"	"December"	"12"	222
"Total"	"Butte County, CA"	"06007"			2415
	"Contra Costa County, CA"	"06013"	"January"	"1"	1026
	"Contra Costa County, CA"	"06013"	"February"	"2"	896
	"Contra Costa County, CA"	"06013"	"March"	"3"	1012
	"Contra Costa County, CA"	"06013"	"April"	"4"	979
	"Contra Costa County, CA"	"06013"	"May"	"5"	1043
	"Contra Costa County, CA"	"06013"	"June"	"6"	1014
	"Contra Costa County, CA"	"06013"	"July"	"7"	1037
	"Contra Costa County, CA"	"06013"	"August"	"8"	1079
	"Contra Costa County, CA"	"06013"	"September"	"9"	1013
	"Contra Costa County, CA"	"06013"	"October"	"10"	1035
	"Contra Costa County, CA"	"06013"	"November"	"11"	1007
	"Contra Costa County, CA"	"06013"	"December"	"12"	1013
"Total"	"Contra Costa County, CA"	"06013"			12154
	"El Dorado County, CA"	"06017"	"January"	"1"	101
	"El Dorado County, CA"	"06017"	"February"	"2"	121
	"El Dorado County, CA"	"06017"	"March"	"3"	127
	"El Dorado County, CA"	"06017"	"April"	"4"	135
	"El Dorado County, CA"	"06017"	"May"	"5"	122
	"El Dorado County, CA"	"06017"	"June"	"6"	124
	"El Dorado County, CA"	"06017"	"July"	"7"	148
	"El Dorado County, CA"	"06017"	"August"	"8"	143
	"El Dorado County, CA"	"06017"	"September"	"9"	138
	"El Dorado County, CA"	"06017"	"October"	"10"	128
	"El Dorado County, CA"	"06017"	"November"	"11"	126
	"El Dorado County, CA"	"06017"	"December"	"12"	121
"Total"	"El Dorado County, CA"	"06017"			1534
	"Fresno County, CA"	"06019"	"January"	"1"	1300
	"Fresno County, CA"	"06019"	"February"	"2"	1160
	"Fresno County, CA"	"06019"	"March"	"3"	1303
	"Fresno County, CA"	"06019"	"April"	"4"	1213
	"Fresno County, CA"	"06019"	"May"	"5"	1246
	"Fresno County, CA"	"06019"	"June"	"6"	1250
	"Fresno County, CA"	"06019"	"July"	"7"	1438
	"Fresno County, CA"	"06019"	"August"	"8"	1431
	"Fresno County, CA"	"06019"	"September"	"9"	1439
	"Fresno County, CA"	"06019"	"October"	"10"	1367
	"Fresno County, CA"	"06019"	"November"	"11"	1275
	"Fresno County, CA"	"06019"	"December"	"12"	1315
"Total"	"Fresno County, CA"	"06019"			15737
	"Humboldt County, CA"	"06023"	"January"	"1"	128
	"Humboldt County, CA"	"06023"	"February"	"2"	126
	"Humboldt County, CA"	"06023"	"March"	"3"	135
	"Humboldt County, CA"	"06023"	"April"	"4"	110
	"Humboldt County, CA"	"06023"	"May"	"5"	131
	"Humboldt County, CA"	"06023"	"June"	"6"	137
	"Humboldt County, CA"	"06023"	"July"	"7"	130
	"Humboldt County, CA"	"06023"	"August"	"8"	132
	"Humboldt County, CA"	"06023"	"September"	"9"	120
	"Humboldt County, CA"	"06023"	"October"	"10"	138
	"Humboldt County, CA"	"06023"	"November"	"11"	120
	"Humboldt County, CA"	"06023"	"December"	"12"	124
"Total"	"Humboldt County, CA"	"06023"			1531
	"Imperial County, CA"	"06025"	"January"	"1"	278
	"Imperial County, CA"	"06025"	"February"	"2"	238
	"Imperial County, CA"	"06025"	"March"	"3"	215
	"Imperial County, CA"	"06025"	"April"	"4"	231
	"Imperial County, CA"	"06025"	"May"	"5"	232
	"Imperial County, CA"	"06025"	"June"	"6"	182
	"Imperial County, CA"	"06025"	"July"	"7"	252
	"Imperial County, CA"	"06025"	"August"	"8"	278
	"Imperial County, CA"	"06025"	"September"	"9"	282
	"Imperial County, CA"	"06025"	"October"	"10"	340
	"Imperial County, CA"	"06025"	"November"	"11"	284
	"Imperial County, CA"	"06025"	"December"	"12"	282
"Total"	"Imperial County, CA"	"06025"			3094
	"Kern County, CA"	"06029"	"January"	"1"	1184
	"Kern County, CA"	"06029"	"February"	"2"	1094
	"Kern County, CA"	"06029"	"March"	"3"	1138
	"Kern County, CA"	"06029"	"April"	"4"	1081
	"Kern County, CA"	"06029"	"May"	"5"	1132
	"Kern County, CA"	"06029"	"June"	"6"	1126
	"Kern County, CA"	"06029"	"July"	"7"	1235
	"Kern County, CA"	"06029"	"August"	"8"	1276
	"Kern County, CA"	"06029"	"September"	"9"	1279
	"Kern County, CA"	"06029"	"October"	"10"	1206
	"Kern County, CA"	"06029"	"November"	"11"	1179
	"Kern County, CA"	"06029"	"December"	"12"	1219
"Total"	"Kern County, CA"	"06029"			14149
	"Kings County, CA"	"06031"	"January"	"1"	193
	"Kings County, CA"	"06031"	"February"	"2"	192
	"Kings County, CA"	"06031"	"March"	"3"	227
	"Kings County, CA"	"06031"	"April"	"4"	198
	"Kings County, CA"	"06031"	"May"	"5"	193
	"Kings County, CA"	"06031"	"June"	"6"	181
	"Kings County, CA"	"06031"	"July"	"7"	218
	"Kings County, CA"	"06031"	"August"	"8"	181
	"Kings County, CA"	"06031"	"September"	"9"	207
	"Kings County, CA"	"06031"	"October"	"10"	206
	"Kings County, CA"	"06031"	"November"	"11"	199
	"Kings County, CA"	"06031"	"December"	"12"	199
"Total"	"Kings County, CA"	"06031"			2394
	"Los Angeles County, CA"	"06037"	"January"	"1"	10975
	"Los Angeles County, CA"	"06037"	"February"	"2"	9544
	"Los Angeles County, CA"	"06037"	"March"	"3"	10662
	"Los Angeles County, CA"	"06037"	"April"	"4"	10012
	"Los Angeles County, CA"	"06037"	"May"	"5"	10236
	"Los Angeles County, CA"	"06037"	"June"	"6"	9889
	"Los Angeles County, CA"	"06037"	"July"	"7"	11108
	"Los Angeles County, CA"	"06037"	"August"	"8"	11684
	"Los Angeles County, CA"	"06037"	"September"	"9"	11483
	"Los Angeles County, CA"	"06037"	"October"	"10"	11423
	"Los Angeles County, CA"	"06037"	"November"	"11"	10626
	"Los Angeles County, CA"	"06037"	"December"	"12"	10956
"Total"	"Los Angeles County, CA"	"06037"			128598
	"Madera County, CA"	"06039"	"January"	"1"	212
	"Madera County, CA"	"06039"	"February"	"2"	175
	"Madera County, CA"	"06039"	"March"	"3"	200
	"Madera County, CA"	"06039"	"April"	"4"	195
	"Madera County, CA"	"06039"	"May"	"5"	176
	"Madera County, CA"	"06039"	"June"	"6"	209
